"","gef_id","wdpa_id","lat","lon"
"7359","4763","","",""
"7360","4763","","",""
"7361","4763","","",""
"7362","4763","","",""
"7363","4763","","",""
"7364","4763","","",""
"7365","4763","","",""
"7366","4763","1290","",""
"7367","4763","","",""
"7368","4769","","",""
"7369","4769","","",""
"7370","4769","","",""
"7371","4769","","",""
"7372","4769","","",""
"7373","4769","","",""
"7374","4769","","",""
"7375","4769","","",""
"7376","4769","","",""
"7377","4769","","",""
"7378","4769","","",""
"7379","4769","","",""
"7380","4770","97513","",""
"7381","4770","","",""
"7382","4770","","",""
"7383","4770","","",""
"7384","4770","","",""
"7385","4770","","",""
"7386","4770","2238","",""
"7387","4770","","",""
"7388","4770","","",""
"7389","4770","","",""
"7390","4770","","",""
"7391","4770","","",""
"7392","4770","","",""
"7393","4770","","",""
"7394","4770","","",""
"7395","4770","","",""
"7396","4770","","",""
"7397","4770","","",""
"7398","4770","","",""
"7399","4770","","",""
"7400","4770","","",""
"7401","4770","","",""
"7402","4770","","",""
"7403","4770","","",""
"7404","4770","","",""
"7405","4770","","",""
"7406","4770","","",""
"7407","4770","","",""
"7408","4770","","",""
"7409","4770","","",""
"7410","4770","","",""
"7411","4770","","",""
"7412","4810","","",""
"7413","4810","","",""
"7414","4810","","",""
"7415","4810","","",""
"7416","4810","","",""
"7417","4810","","",""
"7418","4810","","",""
"7419","4810","","",""
"7420","4810","","",""
"7421","4810","","",""
"7422","4811","","",""
"7423","4811","","",""
"7424","4827","67745","37.25","-2.666667"
"7425","4827","","",""
"7426","4827","19563","",""
"7427","4827","","",""
"7428","4834","","",""
"7429","4834","","",""
"7430","4834","","",""
"7431","4834","","",""
"7432","4834","","",""
"7433","4834","","",""
"7434","4834","","",""
"7435","4834","","",""
"7436","4835","","",""
"7437","4835","","",""
"7438","4835","1656","",""
"7439","4835","","",""
"7440","4835","","",""
"7441","4835","","",""
"7442","4836","67863","",""
"7443","4836","4646","",""
"7444","4836","19370","",""
"7445","4836","","",""
"7446","4836","168146","",""
"7447","4836","","",""
"7448","4836","108137","",""
"7449","4836","","",""
"7450","4836","302001","",""
"7451","4836","","",""
"7452","4836","","",""
"7453","4836","","",""
"7454","4836","102327","",""
"7455","4836","","",""
"7456","4836","145527","-83.6","8.866667"
"7457","4836","","",""
"7458","4836","67863","",""
"7459","4836","","",""
"7460","4836","115179","",""
"7461","4836","","",""
"7462","4836","145525","",""
"7463","4836","","",""
"7464","4836","145524","",""
"7465","4836","","",""
"7466","4836","67865","",""
"7467","4836","","",""
"7468","4839","1122","",""
"7469","4839","","",""
"7470","4839","","",""
"7471","4839","","",""
"7472","4839","","",""
"7473","4839","","",""
"7474","4839","","",""
"7475","4839","","",""
"7476","4841","","",""
"7477","4841","","",""
"7478","4841","","",""
"7479","4841","","",""
"7480","4841","","",""
"7481","4841","","",""
"7482","4841","","",""
"7483","4841","","",""
"7484","4841","","",""
"7485","4841","","",""
"7486","4841","","",""
"7487","4841","","",""
"7488","4841","","",""
"7489","4841","","",""
"7490","4842","10940","",""
"7491","4842","","",""
"7492","4842","2525","",""
"7493","4842","","",""
"7494","4842","3372","",""
"7495","4842","","",""
"7496","4842","2520","",""
"7497","4842","","",""
"7498","4842","1058","",""
"7499","4842","","",""
"7500","4842","1054","",""
"7501","4842","","",""
"7502","4842","2518","",""
"7503","4842","","",""
"7504","4842","377865","",""
"7505","4842","","",""
"7506","4842","20700","",""
"7507","4842","","",""
"7508","4842","15602","",""
"7509","4842","","",""
"7510","4842","378015","",""
"7511","4842","","",""
"7512","4842","63666","",""
"7513","4842","","",""
"7514","4842","15614","",""
"7515","4842","","",""
"7516","4842","378033","",""
"7517","4842","","",""
"7518","4842","63664","",""
"7519","4842","","",""
"7520","4842","378034","",""
"7521","4842","","",""
"7522","4842","15606","",""
"7523","4842","","",""
"7524","4842","377863","",""
"7525","4842","","",""
"7526","4842","377853","",""
"7527","4842","","",""
"7528","4846","","",""
"7529","4846","","",""
"7530","4846","","",""
"7531","4846","","",""
"7532","4846","","",""
"7533","4846","","",""
"7534","4846","","",""
"7535","4846","","",""
"7536","4846","","",""
"7537","4846","","",""
"7538","4846","","",""
"7539","4846","","",""
"7540","4846","","",""
"7541","4846","","",""
"7542","4846","","",""
"7543","4846","","",""
"7544","4846","","",""
"7545","4846","","",""
"7546","4846","","",""
"7547","4846","","",""
"7548","4846","","",""
"7549","4846","","",""
"7550","4846","","",""
"7551","4846","","",""
"7552","4846","","",""
"7553","4846","","",""
"7554","4846","","",""
"7555","4846","","",""
"7556","4846","","",""
"7557","4846","","",""
"7558","4846","","",""
"7559","4846","","",""
"7560","4846","","",""
"7561","4846","","",""
"7562","4846","","",""
"7563","4846","","",""
"7564","4846","","",""
"7565","4846","","",""
"7566","4846","","",""
"7567","4846","","",""
"7568","4848","","",""
"7569","4848","","",""
"7570","4848","","",""
"7571","4848","","",""
"7572","4848","","",""
"7573","4848","","",""
"7574","4848","","",""
"7575","4848","","",""
"7576","4848","","",""
"7577","4848","","",""
"7578","4848","","",""
"7579","4848","","",""
"7580","4848","","",""
"7581","4848","","",""
"7582","4848","","",""
"7583","4848","","",""
"7584","4848","","",""
"7585","4848","","",""
"7586","4848","","",""
"7587","4848","","",""
"7588","4848","","",""
"7589","4848","","",""
"7590","4848","","",""
"7591","4848","","",""
"7592","4848","","",""
"7593","4848","","",""
"7594","4848","","",""
"7595","4848","","",""
"7596","4848","32961","",""
"7597","4848","","",""
"7598","4848","","",""
"7599","4848","","",""
"7600","4848","","",""
"7601","4848","","",""
"7602","4848","","",""
"7603","4848","","",""
"7604","4848","","",""
"7605","4848","","",""
"7606","4848","","",""
"7607","4848","","",""
"7608","4848","","",""
"7609","4848","","",""
"7610","4848","","",""
"7611","4848","","",""
"7612","4867","","",""
"7613","4867","","",""
"7614","4867","","",""
"7615","4867","","",""
"7616","4867","","",""
"7617","4867","","",""
"7618","4883","","",""
"7619","4883","","",""
"7620","4883","","",""
"7621","4883","","",""
"7622","4883","","",""
"7623","4883","","",""
"7624","4883","","",""
"7625","4883","","",""
"7626","4883","","",""
"7627","4883","","",""
"7628","4883","","",""
"7629","4883","","",""
"7630","4883","","",""
"7631","4883","","",""
"7632","4883","","",""
"7633","4883","","",""
"7634","4883","","",""
"7635","4883","","",""
"7636","4883","","",""
"7637","4883","","",""
"7638","4883","","",""
"7639","4883","","",""
"7640","4883","","",""
"7641","4883","","",""
"7642","4883","","",""
"7643","4883","","",""
"7644","4896","","",""
"7645","4896","","",""
"7646","4896","","",""
"7647","4896","","",""
"7648","4896","","",""
"7649","4896","","",""
"7650","4896","","",""
"7651","4896","","",""
"7652","4896","","",""
"7653","4896","","",""
"7654","4896","","",""
"7655","4896","","",""
"7656","4916","148","",""
"7657","4916","","",""
"7658","4916","13966","",""
"7659","4916","","",""
"7660","4916","138","",""
"7661","4916","","",""
"7662","4916","146","",""
"7663","4916","","",""
"7664","4930","","",""
"7665","4930","","",""
"7666","4937","","",""
"7667","4937","","",""
"7668","4937","","",""
"7669","4937","","",""
"7670","4937","","",""
"7671","4937","","",""
"7672","4937","","",""
"7673","4937","","",""
"7674","4937","","",""
"7675","4937","","",""
"7676","5034","","",""
"7677","5034","","",""
"7678","5034","","",""
"7679","5034","","",""
"7680","5034","","",""
"7681","5034","","",""
"7682","5034","","",""
"7683","5034","","",""
"7684","5034","","",""
"7685","5034","","",""
"7686","5034","","",""
"7687","5034","","",""
"7688","5034","","",""
"7689","5034","","",""
"7690","5034","","",""
"7691","5034","","",""
"7692","5034","","",""
"7693","5034","","",""
"7694","5034","","",""
"7695","5034","","",""
"7696","5034","","",""
"7697","5034","","",""
"7698","5065","","",""
"7699","5065","","",""
"7700","5078","","",""
"7701","5078","","",""
"7702","5078","","",""
"7703","5078","","",""
"7704","5078","","",""
"7705","5078","","",""
"7706","5078","31311","-62.8","17.366667"
"7707","5078","","",""
"7708","5078","","",""
"7709","5078","","",""
"7710","5078","","",""
"7711","5078","","",""
"7712","5078","","",""
"7713","5078","","",""
"7714","5080","","",""
"7715","5080","","",""
"7716","5080","","",""
"7717","5080","","",""
"7718","5080","","",""
"7719","5080","","",""
"7720","5080","","",""
"7721","5080","","",""
"7722","5080","","",""
"7723","5080","","",""
"7724","5080","","",""
"7725","5080","","",""
"7726","5080","","",""
"7727","5080","","",""
"7728","5080","","",""
"7729","5080","","",""
"7730","5080","","",""
"7731","5080","","",""
"7732","5171","","",""
"7733","5171","","",""
"7734","5171","","",""
"7735","5171","","",""
"7736","5171","","",""
"7737","5171","","",""
"7738","5171","","",""
"7739","5171","","",""
"7740","5171","","",""
"7741","5171","","",""
"7742","5171","","",""
"7743","5171","","",""
"7744","5171","","",""
"7745","5171","","",""
"7746","5171","","",""
"7747","5171","","",""
"7748","5171","","",""
"7749","5171","","",""
"7750","5171","","",""
"7751","5171","","",""
"7752","5221","","",""
"7753","5221","","",""
"7754","5221","","",""
"7755","5221","","",""
"7756","5221","","",""
"7757","5221","","",""
"7758","5221","","",""
"7759","5221","","",""
"7760","5221","","",""
"7761","5221","","",""
"7762","5221","","",""
"7763","5221","","",""
"7764","5264","903027","12.283333","-1.966667"
"7765","5264","","",""
"7766","5264","109034","10.016667","0.633333"
"7767","5264","","",""
"7768","5264","67932","",""
"7769","5264","","",""
"7770","5264","67933","",""
"7771","5264","","",""
"7772","5281","","",""
"7773","5281","","",""
"7774","5439","","",""
"7775","5439","","",""
"7776","5622","","",""
"7777","5622","","",""
"7778","5622","","",""
"7779","5622","","",""
"7780","5622","","",""
"7781","5622","","",""
"7782","5622","","",""
"7783","5622","","",""
"7784","5622","","",""
"7785","5622","","",""
"7786","5622","","",""
"7787","5622","","",""
"7788","5622","","",""
"7789","5622","","",""
"7790","5622","","",""
"7791","5622","","",""
"7792","5622","","",""
"7793","5622","","",""
"7794","5622","","",""
"7795","5622","","",""
"7796","5622","","",""
"7797","5622","","",""
"7798","5622","","",""
"7799","5622","","",""
"7800","5622","","",""
"7801","5622","","",""
"7802","5656","","",""
"7803","5656","","",""
"7804","5663","4241","",""
"7805","5663","","",""
"7806","4634","","",""
"7807","4634","","",""
"7808","4662","","",""
"7809","4662","","",""
"7810","4662","","",""
"7811","4662","","",""
"7812","4662","","",""
"7813","4662","","",""
"7814","4677","1407","",""
"7815","4677","","",""
"7816","4677","1405","",""
"7817","4677","","",""
"7818","4677","1405","",""
"7819","4677","","",""
"7820","4800","","",""
"7821","4800","","",""
"7822","4892","","",""
"7823","4892","","",""
"7824","4892","","",""
"7825","4892","","",""
"7826","4892","","",""
"7827","4892","","",""
"7828","4892","","",""
"7829","4892","","",""
"7830","4892","","",""
"7831","4892","","",""
"7832","4970","","",""
"7833","4970","","",""
"7834","4970","","",""
"7835","4970","","",""
"7836","4970","","",""
"7837","4970","","",""
"7838","4970","","",""
"7839","4970","","",""
"7840","5005","","",""
"7841","5005","","",""
"7842","5005","","",""
"7843","5005","","",""
"7844","5005","303039","",""
"7845","5005","","",""
"7846","5005","","",""
"7847","5005","","",""
"7848","5005","","",""
"7849","5005","","",""
"7850","5005","","",""
"7851","5005","","",""
"7852","5005","","",""
"7853","5005","","",""
"7854","5005","","",""
"7855","5005","","",""
"7856","5057","2200","",""
"7857","5057","","",""
"7858","5057","2201","",""
"7859","5057","","",""
"7860","5057","14204","",""
"7861","5057","","",""
"7862","5057","14206","",""
"7863","5057","14207; 317032","",""
"7864","5057","14208","",""
"7865","5057","","",""
"7866","5057","97461","",""
"7867","5057","","",""
"7868","5057","97448","",""
"7869","5057","","",""
"7870","5057","97449, 97451, 97453, 32742 & 32741","",""
"7871","5057","","",""
"7872","5057","97458","",""
"7873","5057","","",""
"7874","5057","97459","",""
"7875","5057","","",""
"7876","5057","N/A","",""
"7877","5057","","",""
"7878","5062","","",""
"7879","5062","","",""
"7880","5062","902993","43.35","-11.766667"
"7881","5062","","",""
"7882","5062","","",""
"7883","5062","","",""
"7884","5062","902994","44.416667","-12.183333"
"7885","5062","","",""
"7886","5062","","",""
"7887","5062","","",""
"7888","5062","","",""
"7889","5062","","",""
"7890","5062","","",""
"7891","5062","","",""
"7892","5062","","",""
"7893","5062","","",""
"7894","5062","","",""
"7895","5062","","",""
"7896","5062","","",""
"7897","5062","","",""
"7898","5069","","",""
"7899","5069","","",""
"7900","5069","","",""
"7901","5069","","",""
"7902","5069","","",""
"7903","5069","","",""
"7904","5069","","",""
"7905","5069","","",""
"7906","5069","","",""
"7907","5069","","",""
"7908","5069","","",""
"7909","5069","","",""
"7910","5069","","",""
"7911","5069","","",""
"7912","5069","","",""
"7913","5069","","",""
"7914","5069","","",""
"7915","5069","","",""
"7916","5069","","",""
"7917","5069","","",""
"7918","5069","","",""
"7919","5069","","",""
"7920","5069","","",""
"7921","5069","","",""
"7922","5069","","",""
"7923","5069","","",""
"7924","5069","","",""
"7925","5069","","",""
"7926","5069","","",""
"7927","5069","","",""
"7928","5069","","",""
"7929","5069","","",""
"7930","5069","","",""
"7931","5069","","",""
"7932","5069","","",""
"7933","5069","","",""
"7934","5069","","",""
"7935","5069","","",""
"7936","5069","","",""
"7937","5069","","",""
"7938","5069","","",""
"7939","5069","","",""
"7940","5073","","",""
"7941","5073","","",""
"7942","5073","","",""
"7943","5073","","",""
"7944","5073","","",""
"7945","5073","","",""
"7946","5073","","",""
"7947","5073","","",""
"7948","5073","","",""
"7949","5073","","",""
"7950","5073","","",""
"7951","5073","","",""
"7952","5089","","",""
"7953","5089","","",""
"7954","5089","","",""
"7955","5089","","",""
"7956","5089","","",""
"7957","5089","","",""
"7958","5089","","",""
"7959","5089","","",""
"7960","5089","","",""
"7961","5089","","",""
"7962","5089","","",""
"7963","5089","","",""
"7964","5089","","",""
"7965","5089","","",""
"7966","5089","","",""
"7967","5089","","",""
"7968","5089","","",""
"7969","5089","","",""
"7970","5089","","",""
"7971","5089","","",""
"7972","5089","","",""
"7973","5089","","",""
"7974","5089","","",""
"7975","5089","","",""
"7976","5089","","",""
"7977","5089","","",""
"7978","5089","","",""
"7979","5089","","",""
"7980","5089","","",""
"7981","5089","","",""
"7982","5089","","",""
"7983","5089","","",""
"7984","5089","","",""
"7985","5089","","",""
"7986","5089","","",""
"7987","5089","","",""
"7988","5089","","",""
"7989","5089","","",""
"7990","5089","","",""
"7991","5089","","",""
"7992","5089","","",""
"7993","5089","","",""
"7994","5159","902668","",""
"7995","5159","","",""
"7996","5159","312906","",""
"7997","5159","","",""
"7998","5159","312904","",""
"7999","5159","","",""
"8000","5159","312912","",""
"8001","5159","","",""
"8002","5225","","",""
"8003","5225","","",""
"8004","5225","","",""
"8005","5225","","",""
"8006","5225","","",""
"8007","5225","","",""
"8008","5225","","",""
"8009","5225","","",""
"8010","5225","","",""
"8011","5225","","",""
"8012","5225","","",""
"8013","5225","","",""
